"","involvement","attitude"
"1839",2,1
"1840",1,1
"1841",3,0
"1842",2,-1
"1843",1,0
"1844",NA,0
"1845",2,0
"1846",3,-1
"1847",1,0
"1848",2,0
"1849",2,0
"1850",2,1
"1851",1,0
"1852",2,0
"1853",1,-1
"1854",2,-1
"1855",1,0
"1856",2,1
"1857",2,0
"1858",3,-1
"1859",1,0
"1860",2,-1
"1861",2,-1
"1862",2,0
"1863",2,-1
"1864",3,0
"1865",2,1
"1866",1,0
"1867",2,1
"1868",3,2
"1869",1,-1
"1870",2,-1
"1871",2,1
"1872",1,0
"1873",3,0
"1874",3,1
"1875",2,2
"1876",3,-2
"1877",2,1
"1878",2,-2
"1879",3,0
"1880",3,1
"1881",2,1
"1882",3,1
"1883",2,0
"1884",2,1
"1885",2,0
"1886",2,0
"1887",2,0
"1888",1,-1
"1889",2,0
"1890",2,1
"1891",2,1
"1892",3,-1
"1893",3,-2
"1894",2,0
"1895",3,-1
"1896",2,1
"1897",2,2
"1898",3,1
"1899",2,1
"1900",2,1
"1901",2,1
"1902",2,1
"1903",3,-1
"1904",2,0
"1905",2,-1
"1906",2,0
"1907",1,0
"1908",2,1
"1909",2,0
"1910",1,0
"1911",2,0
"1912",3,0
"1913",2,1
"1914",3,0
"1915",2,0
"1916",2,0
"1917",2,0
"1918",2,1
"1919",3,2
"1920",2,2
"1921",2,2
"1922",1,1
"1923",3,1
"1924",1,1
"1925",1,-1
"1926",2,1
"1927",2,1
"1928",2,1
"1929",2,1
"1930",1,1
"1931",2,1
"1932",2,1
"1933",1,1
"1934",1,1
"1935",2,2
"1936",1,0
"1937",3,2
"1938",3,1
"1939",1,0
"1940",3,0
"1941",2,0
"1942",2,0
"1943",2,0
"1944",1,0
"1945",2,0
"1946",2,0
"1947",1,2
"1948",1,0
"1949",1,1
"1950",1,0
"1951",2,1
"1952",1,0
"1953",1,0
"1954",2,-1
"1955",1,1
"1956",2,1
"1957",2,1
"1958",1,1
"1959",2,1
"1960",1,1
"1961",2,2
"1962",1,2
"1963",1,2
"1964",1,2
"1965",2,1
"1966",1,2
"1967",1,1
"1968",2,2
"1969",2,2
"1970",2,2
"1971",2,2
"1972",1,-1
"1973",1,1
"1974",1,1
"1975",1,1
"1976",1,1
"1977",2,1
"1978",2,0
"1979",2,1
"1980",1,0
"1981",2,0
"1982",1,1
"1983",2,1
"1984",2,0
"1985",2,2
"1986",2,2
"1987",1,1
"1988",3,0
"1989",2,1
"1990",1,0
"1991",2,1
"1992",2,0
"1993",1,1
"1994",2,1
"1995",3,2
"1996",2,1
"1997",3,1
"1998",3,-1
"1999",2,0
"2000",3,2
"2001",2,0
"2002",2,0
"2003",1,0
"2004",2,1
"2005",2,0
"2006",2,1
"2007",3,0
"2008",3,0
"2009",3,0
"2010",3,0
"2011",2,1
"2012",2,0
"2013",1,0
"2014",1,0
"2015",1,0
"2016",2,1
"2017",2,0
"2018",2,1
"2019",2,1
"2020",2,1
"2021",1,1
"2022",1,0
"2023",2,0
"2024",2,1
"2025",2,1
"2026",3,1
"2027",2,1
"2028",1,1
"2029",2,1
"2030",2,1
"2031",2,1
"2032",2,1
"2033",2,1
"2034",1,1
"2035",1,1
"2036",1,2
"2037",1,1
"2038",2,1
"2039",1,1
"2040",1,1
"2041",1,1
"2042",2,1
"2043",3,2
"2044",2,0
"2045",2,1
"2046",2,1
"2047",2,1
"2048",3,0
"2049",2,0
"2050",3,0
"2051",3,-1
"2052",2,NA
"2053",3,0
"2054",3,2
"2055",2,0
"2056",2,0
"2057",2,2
"2058",2,-1
"2059",3,1
"2060",2,1
"2061",3,1
"2062",2,1
"2063",2,1
"2064",3,1
"2065",2,0
"2066",2,0
"2067",2,0
"2068",3,2
"2069",2,1
"2070",3,1
"2071",2,2
"2072",1,0
"2073",1,1
"2074",1,1
"2075",3,1
"2076",2,0
"2077",2,1
"2078",2,0
"2079",2,1
"2080",1,0
"2081",3,0
"2082",3,1
"2083",1,1
"2084",3,-1
"2085",3,1
"2086",1,1
"2087",2,1
"2088",2,1
"2089",2,1
"2090",2,1
"2091",3,2
"2092",2,-1
"2093",2,1
"2094",2,1
"2095",2,1
"2096",3,2
"2097",2,-1
"2098",2,1
"2099",2,-1
"2100",2,1
"2101",2,1
"2102",3,1
"2103",2,1
"2104",2,1
"2105",2,1
"2106",2,0
"2107",2,1
"2108",2,0
"2109",2,0
"2110",1,0
"2111",2,0
"2112",2,0
"2113",1,0
"2114",2,1
"2115",1,1
"2116",2,0
"2117",1,0
"2118",3,1
"2119",1,2
"2120",2,0
"2121",2,1
"2122",1,-1
"2123",3,2
"2124",2,-1
"2125",3,0
"2126",2,1
"2127",2,-2
"2128",2,1
"2129",1,-2
"2130",2,0
"2131",3,1
"2132",2,1
"2133",2,0
"2134",2,1
"2135",2,1
"2136",2,1
"2137",2,1
"2138",3,2
"2139",3,1
"2140",1,0
"2141",1,1
"2142",3,2
"2143",2,2
"2144",3,0
"2145",1,NA
"2146",2,1
"2147",1,0
"2148",2,2
"2149",1,1
"2150",2,0
"2151",2,1
"2152",3,1
"2153",1,1
"2154",2,1
"2155",2,2
"2156",2,0
"2157",1,2
"2158",2,0
"2159",2,1
"2160",1,-1
"2161",2,1
"2162",1,1
"2163",2,1
"2164",2,1
"2165",2,1
"2166",1,0
"2167",2,1
"2168",2,1
"2169",2,2
"2170",2,1
"2171",3,1
"2172",2,1
"2173",2,1
"2174",2,0
"2175",2,1
"2176",1,2
"2177",2,-2
"2178",2,1
"2179",1,0
"2180",2,1
"2181",1,-2
"2182",2,0
"2183",2,2
"2184",2,-1
"2185",3,0
"2186",2,1
"2187",2,1
"2188",2,1
"2189",2,1
"2190",1,1
"2191",2,1
"2192",2,1
"2193",2,1
"2194",2,1
"2195",2,1
"2196",1,1
"2197",2,1
"2198",2,1
"2199",1,1
"2200",2,1
"2201",2,NA
"2202",1,0
"2203",2,1
"2204",2,1
"2205",1,1
"2206",2,1
"2207",2,1
"2208",2,0
"2209",3,1
"2210",3,0
"2211",2,0
"2212",3,0
"2213",3,1
"2214",3,-2
"2215",3,0
"2216",2,2
"2217",2,0
"2218",2,1
"2219",3,-1
"2220",2,0
"2221",2,0
"2222",3,0
"2223",1,0
"2224",2,1
"2225",3,-2
"2226",1,0
"2227",2,1
"2228",3,-2
"2229",2,-1
"2230",3,1
"2231",3,0
"2232",2,1
"2233",3,0
"2234",3,0
"2235",3,-1
"2236",3,0
"2237",3,0
"2238",1,-1
"2239",2,0
"2240",2,0
"2241",2,0
"2242",3,0
"2243",2,-1
"2244",3,-1
"2245",2,1
"2246",1,0
"2247",3,1
"2248",2,1
"2249",2,0
"2250",3,1
"2251",2,-1
"2252",2,0
"2253",1,1
"2254",2,1
"2255",3,1
"2256",1,1
"2257",2,1
"2258",2,0
"2259",2,1
"2260",2,0
"2261",2,0
"2262",3,2
"2263",2,2
"2264",2,-1
"2265",3,0
"2266",3,1
"2267",1,0
"2268",1,2
"2269",1,NA
"2270",2,1
"2271",3,1
"2272",2,0
"2273",1,0
"2274",2,0
"2275",2,2
"2276",2,2
"2277",2,2
"2278",3,0
"2279",1,0
"2280",2,0
"2281",3,2
"2282",1,-1
"2283",3,0
"2284",2,1
"2285",2,1
"2286",3,2
"2287",3,0
"2288",2,1
"2289",2,1
"2290",1,1
"2291",2,1
"2292",2,0
"2293",2,0
"2294",1,1
"2295",1,0
"2296",1,0
"2297",1,0
"2298",3,-1
"2299",2,-1
"2300",1,1
"2301",1,NA
"2302",1,0
"2303",3,-1
"2304",2,0
"2305",1,1
"2306",3,1
"2307",2,-1
"2308",3,0
"2309",1,0
"2310",1,-2
"2311",2,-2
"2312",2,-1
"2313",2,1
"2314",2,1
"2315",1,1
"2316",2,1
"2317",2,0
"2318",2,-1
"2319",3,1
"2320",2,0
"2321",2,1
"2322",2,0
"2323",3,-2
"2324",2,-1
"2325",2,0
"2326",1,1
"2327",1,1
"2328",1,0
"2329",3,1
"2330",3,0
"2331",1,0
"2332",2,1
"2333",1,-1
"2334",1,0
"2335",1,-1
"2336",2,0
"2337",2,0
"2338",2,1
"2339",1,-1
"2340",1,0
"2341",1,-1
"2342",1,-1
"2343",2,1
"2344",3,1
"2345",3,1
"2346",1,1
"2347",2,-1
"2348",1,1
"2349",3,0
"2350",1,1
"2351",2,1
"2352",2,1
"2353",2,1
"2354",2,1
"2355",2,0
"2356",3,2
"2357",2,1
"2358",2,2
"2359",1,-1
"2360",3,1
"2361",2,1
"2362",2,0
"2363",2,0
"2364",1,0
"2365",2,1
"2366",2,0
"2367",3,1
"2368",2,0
"2369",1,-1
"2370",1,0
"2371",1,1
"2372",1,1
"2373",1,0
"2374",2,1
"2375",1,1
"2376",2,-1
"2377",1,-1
"2378",1,0
"2379",2,0
"2380",2,1
"2381",2,0
"2382",2,1
"2383",2,1
"2384",1,1
"2385",1,-1
"2386",2,-1
"2387",1,1
"2388",3,1
"2389",3,0
"2390",2,1
"2391",2,1
"2392",1,0
"2393",1,0
"2394",1,0
"2395",1,0
"2396",2,1
"2397",3,0
"2398",1,-1
"2399",2,1
"2400",2,1
"2401",3,-2
"2402",1,0
"2403",2,1
"2404",3,1
"2405",2,1
"2406",2,0
"2407",1,0
"2408",2,-1
"2409",1,0
"2410",3,2
"2411",2,0
"2412",2,1
"2413",3,0
"2414",2,0
"2415",2,1
"2416",2,1
"2417",2,0
"2418",2,0
"2419",2,0
"2420",2,-1
"2421",3,-2
"2422",3,-2
"2423",3,-1
"2424",2,-1
"2425",2,1
"2426",3,-1
"2427",3,0
"2428",3,0
"2429",1,0
"2430",3,1
"2431",3,-1
"2432",3,0
"2433",2,0
"2434",2,1
"2435",2,0
"2436",2,0
"2437",2,-1
"2438",2,1
"2439",2,0
"2440",2,1
"2441",1,0
"2442",1,1
"2443",1,1
"2444",1,1
"2445",1,2
"2446",1,1
"2447",1,1
"2448",1,1
"2449",2,1
"2450",2,1
"2451",2,1
"2452",2,1
"2453",3,-2
"2454",3,-2
"2455",3,-2
"2456",1,0
"2457",3,-2
"2458",2,-2
"2459",3,-2
"2460",3,-2
"2461",2,1
"2462",2,1
"2463",2,1
"2464",2,1
"2465",2,-1
"2466",2,1
"2467",2,1
"2468",2,1
"2469",NA,-1
"2470",3,0
"2471",3,-1
"2472",3,0
"2473",3,0
"2474",2,0
"2475",3,1
"2476",3,0
"2477",1,0
"2478",1,1
"2479",1,1
"2480",2,0
"2481",1,0
"2482",2,1
"2483",2,0
"2484",2,0
"2485",3,1
"2486",2,1
"2487",2,1
"2488",2,0
"2489",2,0
"2490",2,0
"2491",3,0
"2492",2,0
"2493",2,0
"2494",2,0
"2495",2,0
"2496",2,0
"2497",3,0
"2498",3,0
"2499",3,0
"2500",2,0
"2501",1,-1
"2502",2,0
"2503",1,0
"2504",1,0
"2505",2,2
"2506",2,2
"2507",3,2
"2508",1,0
"2509",1,-1
"2510",1,1
"2511",2,1
"2512",3,1
"2513",2,1
"2514",2,0
"2515",3,2
"2516",2,1
"2517",2,2
"2518",1,2
"2519",2,2
"2520",3,1
"2521",1,2
"2522",3,1
"2523",1,1
"2524",1,0
"2525",1,0
"2526",2,2
"2527",1,0
"2528",3,1
"2529",1,0
"2530",2,0
"2531",3,2
"2532",2,2
"2533",2,2
"2534",2,1
"2535",2,1
"2536",3,1
"2537",2,1
"2538",2,1
"2539",2,1
"2540",2,1
"2541",2,1
"2542",3,1
"2543",3,2
"2544",1,1
"2545",3,2
"2546",1,1
"2547",2,1
"2548",3,1
"2549",2,2
"2550",2,2
"2551",2,1
"2552",1,1
"2553",2,1
"2554",2,1
"2555",3,1
"2556",3,1
"2557",3,0
"2558",3,1
"2559",2,0
"2560",2,0
"2561",1,1
"2562",1,1
"2563",1,0
"2564",1,0
"2565",1,0
"2566",1,0
"2567",1,1
"2568",1,0
"2569",3,1
"2570",3,-1
"2571",3,1
"2572",2,0
"2573",1,0
"2574",1,0
"2575",1,1
"2576",1,0
"2577",1,2
"2578",3,1
"2579",3,2
"2580",1,-1
"2581",2,-1
"2582",2,0
"2583",2,1
"2584",1,0
"2585",1,1
"2586",2,1
"2587",2,1
"2588",2,1
"2589",2,1
"2590",2,1
"2591",1,1
"2592",2,1
"2593",1,1
"2594",1,1
"2595",2,1
"2596",2,0
"2597",1,2
"2598",1,1
"2599",2,1
"2600",2,1
"2601",2,1
"2602",1,1
"2603",2,1
"2604",2,0
"2605",1,1
"2606",2,1
"2607",1,0
"2608",2,0
"2609",2,1
"2610",3,1
"2611",3,2
"2612",1,1
"2613",3,2
"2614",3,2
"2615",3,1
"2616",1,2
"2617",3,2
"2618",2,1
"2619",1,0
"2620",3,1
"2621",2,2
"2622",2,1
"2623",2,0
"2624",2,1
"2625",2,0
"2626",3,0
"2627",3,0
"2628",3,0
"2629",3,1
"2630",3,0
"2631",3,1
"2632",3,1
"2633",2,1
"2634",3,0
"2635",2,1
"2636",2,0
"2637",3,0
"2638",2,1
"2639",1,1
"2640",1,0
"2641",2,1
"2642",2,0
"2643",1,-1
"2644",2,0
"2645",2,0
"2646",2,0
"2647",2,1
"2648",2,1
"2649",1,0
"2650",2,2
"2651",2,1
"2652",3,1
"2653",3,0
"2654",2,1
"2655",3,0
"2656",1,0
"2657",1,0
"2658",2,1
"2659",1,2
"2660",1,1
"2661",1,0
"2662",1,1
"2663",1,1
"2664",1,1
"2665",2,-1
"2666",2,-2
"2667",1,1
"2668",2,1
"2669",2,0
"2670",1,-2
"2671",1,-1
"2672",2,1
"2673",2,0
"2674",2,1
"2675",3,0
"2676",2,-1
"2677",2,0
"2678",3,1
"2679",3,1
"2680",3,-1
"2681",3,1
"2682",2,1
"2683",2,0
"2684",3,0
"2685",3,0
"2686",3,0
"2687",1,-1
"2688",2,0
"2689",3,0
"2690",3,1
"2691",2,1
"2692",2,1
"2693",3,0
"2694",2,1
"2695",3,1
"2696",3,-1
"2697",3,1
"2698",2,1
"2699",2,1
"2700",1,0
"2701",2,1
"2702",2,1
"2703",1,0
"2704",2,-1
"2705",3,1
"2706",2,1
"2707",2,-1
"2708",1,2
"2709",3,1
"2710",2,1
"2711",1,1
"2712",2,0
"2713",2,1
"2714",2,1
"2715",2,0
"2716",2,0
"2717",2,1
"2718",3,-1
"2719",2,0
"2720",2,-1
"2721",1,1
"2722",2,1
"2723",2,1
"2724",2,2
"2725",3,2
"2726",2,2
"2727",2,1
"2728",2,1
"2729",3,0
"2730",1,0
"2731",2,0
"2732",2,0
"2733",2,0
"2734",2,0
"2735",2,1
"2736",2,1
"2737",2,1
"2738",2,1
"2739",2,1
"2740",2,1
"2741",2,1
"2742",2,1
"2743",3,1
"2744",2,2
"2745",3,0
"2746",1,1
"2747",1,0
"2748",3,1
"2749",3,1
"2750",3,-2
"2751",1,NA
"2752",1,0
"2753",1,1
"2754",2,0
"2755",2,-1
"2756",1,0
"2757",2,0
"2758",2,1
"2759",1,1
"2760",1,1
"2761",1,0
"2762",1,1
"2763",2,0
"2764",3,1
"2765",1,0
"2766",2,0
"2767",2,0
"2768",1,0
"2769",2,-1
"2770",3,0
"2771",3,-1
"2772",3,0
"2773",2,0
"2774",2,0
"2775",1,0
"2776",2,0
"2777",2,0
"2778",2,0
"2779",2,0
"2780",2,1
"2781",2,-1
"2782",2,1
"2783",3,1
"2784",1,1
"2785",3,2
"2786",3,0
"2787",2,1
"2788",2,0
"2789",1,0
"2790",2,0
"2791",2,0
"2792",2,0
"2793",2,0
"2794",2,0
"2795",2,0
"2796",2,0
"2797",2,0
"2798",3,0
"2799",2,1
"2800",2,0
"2801",3,-1
"2802",2,-2
"2803",2,0
"2804",3,0
"2805",3,1
"2806",2,0
"2807",2,-1
"2808",1,0
"2809",1,0
"2810",2,0
"2811",2,0
"2812",2,0
"2813",2,0
"2814",2,0
"2815",2,1
"2816",3,-2
"2817",3,-1
"2818",2,1
"2819",2,1
"2820",1,-1
"2821",2,2
"2822",2,1
"2823",1,0
"2824",2,1
"2825",3,1
"2826",3,1
"2827",2,0
"2828",2,-1
"2829",2,1
"2830",2,1
"2831",2,0
"2832",2,1
"2833",2,0
"2834",2,0
"2835",2,1
"2836",2,1
"2837",2,-1
"2838",1,0
"2839",2,2
"2840",3,1
"2841",3,2
"2842",2,1
"2843",2,-1
"2844",2,1
"2845",2,-2
"2846",2,1
"2847",2,1
"2848",1,1
"2849",2,-1
"2850",2,0
"2851",2,1
"2852",2,-1
"2853",2,1
"2854",2,1
"2855",3,-1
"2856",2,1
"2857",3,0
"2858",2,1
"2859",2,1
"2860",2,1
"2861",2,0
"2862",3,1
"2863",2,1
"2864",2,0
"2865",2,0
"2866",3,-1
"2867",3,1
"2868",2,1
"2869",2,1
"2870",3,1
"2871",2,1
"2872",3,1
"2873",2,-1
"2874",1,-1
"2875",1,0
"2876",2,0
"2877",2,1
"2878",3,0
"2879",2,0
"2880",2,-1
"2881",2,0
"2882",3,1
"2883",3,1
"2884",2,1
"2885",2,0
"2886",2,1
"2887",1,0
"2888",2,1
"2889",2,0
"2890",2,-1
"2891",2,0
"2892",1,0
"2893",3,1
"2894",3,2
"2895",3,2
"2896",2,0
"2897",2,1
"2898",2,0
"2899",1,0
"2900",3,0
"2901",3,-2
"2902",3,0
"2903",2,0
"2904",NA,0
"2905",2,0
"2906",1,0
"2907",2,1
"2908",2,-1
"2909",2,2
"2910",3,1
"2911",2,1
"2912",2,0
"2913",3,1
"2914",2,0
"2915",2,0
"2916",2,0
"2917",2,0
"2918",2,-1
"2919",2,-2
"2920",2,-2
"2921",2,-2
"2922",2,-1
"2923",2,-1
"2924",3,2
"2925",1,0
"2926",3,1
"2927",2,0
"2928",2,0
"2929",2,0
"2930",3,1
"2931",2,0
"2932",1,1
"2933",2,1
"2934",2,0
"2935",2,1
"2936",2,1
"2937",2,2
"2938",2,1
"2939",2,1
"2940",2,1
"2941",1,1
"2942",1,-1
"2943",2,0
"2944",2,0
"2945",2,-1
"2946",1,-1
"2947",2,0
"2948",2,-1
"2949",1,NA
"2950",1,-1
"2951",3,0
"2952",1,0
"2953",1,-1
"2954",NA,1
"2955",NA,-1
"2956",1,NA
"2957",2,1
"2958",2,-1
"2959",2,0
"2960",2,-1
"2961",2,-1
"2962",2,0
"2963",1,0
"2964",2,0
"2965",1,0
"2966",1,0
"2967",2,NA
"2968",3,-1
"2969",1,0
"2970",1,0
"2971",1,0
"2972",1,1
"2973",1,1
"2974",1,0
"2975",2,0
"2976",2,1
"2977",1,0
"2978",2,0
"2979",2,0
"2980",2,1
"2981",2,1
"2982",3,0
"2983",2,2
"2984",2,2
"2985",2,-1
"2986",3,2
"2987",3,1
"2988",2,0
"2989",2,1
"2990",2,1
"2991",2,1
"2992",2,2
"2993",2,0
"2994",2,-2
"2995",3,-1
"2996",3,-1
"2997",2,-1
"2998",2,1
"2999",2,1
"3000",3,1
"3001",1,1
"3002",1,0
"3003",2,0
"3004",1,0
"3005",1,0
"3006",2,0
"3007",2,0
"3008",2,1
"3009",2,0
"3010",2,0
"3011",2,1
"3012",2,1
"3013",2,0
"3014",2,0
"3015",NA,1
"3016",2,0
"3017",3,0
"3018",3,1
"3019",3,-1
"3020",3,1
"3021",2,1
"3022",2,0
"3023",2,-1
"3024",2,0
"3025",3,1
"3026",3,1
"3027",3,0
"3028",3,1
"3029",2,0
"3030",2,0
"3031",3,1
"3032",2,1
"3033",3,0
"3034",2,-1
"3035",3,0
"3036",2,1
"3037",3,1
"3038",1,0
"3039",3,1
"3040",1,0
"3041",2,1
"3042",2,0
"3043",2,0
"3044",2,-1
"3045",2,0
"3046",2,0
"3047",3,0
"3048",2,0
"3049",3,-2
"3050",2,-1
"3051",3,-1
"3052",3,-2
"3053",2,0
"3054",2,1
"3055",1,1
"3056",1,2
"3057",1,1
"3058",1,1
"3059",1,1
"3060",1,1
"3061",NA,2
"3062",2,0
"3063",1,0
"3064",2,1
"3065",2,1
"3066",3,1
"3067",2,0
"3068",2,NA
"3069",2,1
"3070",NA,2
"3071",1,1
"3072",2,2
"3073",2,1
"3074",1,1
"3075",1,1
"3076",NA,1
"3077",2,0
"3078",1,1
"3079",2,1
"3080",2,0
"3081",3,2
"3082",2,1
"3083",2,0
"3084",2,1
"3085",3,-1
"3086",2,1
"3087",3,1
"3088",2,1
"3089",3,1
"3090",2,-1
"3091",1,0
"3092",2,1
"3093",2,1
"3094",2,1
"3095",3,-1
"3096",3,-1
"3097",3,0
"3098",2,0
"3099",2,1
"3100",1,1
"3101",2,0
"3102",3,-2
"3103",2,-1
"3104",2,1
"3105",3,0
"3106",2,1
"3107",2,0
"3108",2,2
"3109",2,0
"3110",2,1
"3111",2,1
"3112",3,1
"3113",1,-1
"3114",3,1
"3115",3,2
"3116",3,1
"3117",3,1
"3118",2,1
"3119",3,1
"3120",2,1
"3121",1,1
"3122",3,0
"3123",2,1
"3124",2,1
"3125",2,1
"3126",1,1
"3127",3,2
"3128",3,1
"3129",2,0
"3130",2,0
"3131",2,1
"3132",1,0
"3133",1,1
"3134",2,0
"3135",3,0
"3136",2,1
"3137",2,1
"3138",2,0
"3139",2,1
"3140",2,0
"3141",2,0
"3142",2,1
"3143",2,0
"3144",2,1
"3145",3,-1
"3146",1,-1
"3147",1,1
"3148",1,1
"3149",1,0
"3150",2,1
"3151",2,-1
"3152",1,1
"3153",1,0
"3154",1,-2
"3155",1,0
"3156",2,1
"3157",2,0
"3158",2,1
"3159",1,1
"3160",3,1
"3161",NA,1
"3162",1,1
"3163",3,1
"3164",1,1
"3165",1,0
"3166",2,0
"3167",1,1
"3168",2,1
"3169",1,0
"3170",3,0
"3171",3,2
"3172",2,1
"3173",2,1
"3174",1,NA
"3175",2,0
"3176",3,-1
"3177",2,0
"3178",1,0
"3179",2,1
"3180",2,1
"3181",2,0
"3182",1,0
"3183",2,0
"3184",1,-1
"3185",1,-1
"3186",1,1
"3187",2,1
"3188",2,0
"3189",1,0
"3190",1,1
"3191",1,0
"3192",1,0
"3193",3,1
"3194",1,0
"3195",2,0
"3196",1,0
"3197",2,1
"3198",2,0
"3199",2,0
"3200",2,-1
"3201",1,0
"3202",3,0
"3203",3,0
"3204",2,0
"3205",3,0
"3206",3,1
"3207",1,0
"3208",3,0
"3209",3,1
"3210",3,1
"3211",2,-1
"3212",3,1
"3213",2,-1
"3214",2,-1
"3215",2,1
"3216",1,0
"3217",2,0
"3218",2,1
"3219",2,0
"3220",2,0
"3221",2,1
"3222",2,0
"3223",2,0
"3224",2,-2
"3225",2,-2
"3226",2,0
"3227",2,-2
"3228",2,0
"3229",2,-1
"3230",2,-1
"3231",3,-2
"3232",3,-2
"3233",2,-1
"3234",2,0
"3235",3,-2
"3236",3,0
"3237",2,-1
"3238",2,-1
"3239",3,1
"3240",3,0
"3241",2,0
"3242",2,0
"3243",2,1
"3244",2,0
"3245",2,0
"3246",3,0
"3247",3,1
"3248",2,-2
"3249",2,0
"3250",2,0
"3251",3,0
"3252",NA,NA
"3253",2,0
"3254",3,-1
"3255",2,1
"3256",2,1
"3257",3,1
"3258",2,0
"3259",2,1
"3260",2,1
"3261",2,0
"3262",2,1
"3263",2,0
"3264",2,1
"3265",2,1
"3266",3,0
"3267",3,0
"3268",2,1
"3269",3,0
"3270",2,0
"3271",2,0
"3272",2,0
"3273",3,-1
"3274",2,0
"3275",2,0
"3276",3,0
"3277",2,1
"3278",2,1
"3279",2,1
"3280",2,1
"3281",2,1
"3282",2,1
"3283",2,0
"3284",2,1
"3285",2,0
"3286",2,0
"3287",2,-1
"3288",1,0
"3289",1,-1
"3290",2,1
"3291",2,1
"3292",3,0
"3293",2,1
"3294",2,1
"3295",2,0
"3296",2,1
"3297",2,1
"3298",1,0
"3299",2,0
"3300",1,1
"3301",2,0
"3302",2,0
"3303",2,0
"3304",2,1
"3305",1,0
"3306",1,1
"3307",3,0
"3308",3,1
"3309",2,0
"3310",3,2
"3311",3,1
"3312",3,2
"3313",2,0
"3314",1,0
"3315",2,0
"3316",1,1
"3317",2,0
"3318",1,0
"3319",3,-1
"3320",2,1
"3321",2,1
"3322",1,0
"3323",1,1
"3324",1,2
"3325",1,2
"3326",1,1
"3327",1,1
"3328",2,0
"3329",2,1
"3330",2,-1
"3331",2,0
"3332",2,1
"3333",2,1
"3334",1,1
"3335",1,1
"3336",1,0
"3337",2,1
"3338",1,1
"3339",1,1
"3340",NA,1
"3341",2,0
"3342",2,0
"3343",2,0
"3344",1,0
"3345",2,2
"3346",1,1
"3347",1,1
"3348",2,0
"3349",3,0
"3350",2,0
"3351",3,0
"3352",2,0
"3353",1,-1
"3354",2,-1
"3355",1,0
"3356",2,0
"3357",1,0
"3358",1,2
"3359",3,2
"3360",3,2
"3361",2,2
"3362",1,1
"3363",3,0
"3364",2,1
"3365",2,-1
"3366",3,1
"3367",2,1
"3368",2,1
"3369",2,1
"3370",1,1
"3371",2,1
"3372",2,1
"3373",1,1
"3374",2,1
"3375",1,1
"3376",NA,2
"3377",2,2
"3378",1,1
"3379",1,0
"3380",2,0
"3381",2,1
"3382",1,1
"3383",2,1
"3384",2,0
"3385",3,1
"3386",1,0
"3387",2,-1
"3388",1,0
"3389",3,1
"3390",2,0
"3391",2,1
"3392",3,0
"3393",2,0
"3394",2,0
"3395",2,0
"3396",2,1
"3397",3,1
"3398",1,0
"3399",3,0
"3400",2,0
"3401",2,1
"3402",1,0
"3403",1,1
"3404",3,0
"3405",2,1
"3406",2,1
"3407",3,1
"3408",2,1
"3409",3,0
"3410",3,1
"3411",1,2
"3412",3,0
"3413",3,0
"3414",3,1
"3415",2,1
"3416",3,0
"3417",1,0
"3418",2,1
"3419",1,0
"3420",1,0
"3421",2,0
"3422",2,1
"3423",3,0
"3424",1,0
"3425",1,0
"3426",1,0
"3427",1,0
"3428",3,0
"3429",2,1
"3430",1,-2
"3431",2,1
"3432",1,NA
"3433",2,0
"3434",1,1
"3435",2,-1
"3436",2,1
"3437",1,1
"3438",3,-1
"3439",3,0
"3440",1,0
"3441",1,-1
"3442",2,1
"3443",1,0
"3444",2,1
"3445",3,1
"3446",1,0
"3447",3,1
"3448",2,1
"3449",2,2
"3450",2,1
"3451",2,0
"3452",2,1
"3453",3,0
"3454",2,1
"3455",2,1
"3456",3,0
"3457",3,0
"3458",3,0
"3459",1,1
"3460",1,1
"3461",1,1
"3462",3,2
"3463",2,0
"3464",1,1
"3465",1,1
"3466",1,1
"3467",2,1
"3468",2,1
"3469",1,1
"3470",2,1
"3471",1,1
"3472",2,0
"3473",2,1
"3474",2,1
"3475",2,1
"3476",2,1
"3477",2,1
"3478",1,0
"3479",1,0
"3480",1,NA
"3481",1,1
"3482",1,-1
"3483",1,0
"3484",2,2
"3485",3,2
"3486",3,2
"3487",2,0
"3488",1,1
"3489",2,0
"3490",3,1
"3491",3,0
"3492",3,-1
"3493",3,0
"3494",3,-1
"3495",2,-1
"3496",3,0
"3497",2,0
"3498",2,0
"3499",3,-2
"3500",3,0
"3501",1,0
"3502",1,0
"3503",2,0
"3504",3,0
"3505",NA,0
"3506",3,1
"3507",2,2
"3508",2,1
"3509",2,2
"3510",2,0
"3511",2,0
"3512",2,0
"3513",2,0
"3514",2,-1
"3515",1,0
"3516",2,0
"3517",2,0
"3518",2,1
"3519",2,2
"3520",2,0
"3521",2,0
"3522",1,0
"3523",1,0
"3524",1,0
"3525",2,1
"3526",2,-1
"3527",3,1
"3528",1,0
"3529",2,0
"3530",2,-1
"3531",1,0
"3532",2,1
"3533",1,0
"3534",2,0
"3535",2,0
"3536",1,1
"3537",2,-1
"3538",2,-2
"3539",2,-1
"3540",2,-2
"3541",2,-2
"3542",2,0
"3543",2,0
"3544",2,-1
"3545",2,1
"3546",2,2
"3547",1,1
"3548",3,0
"3549",1,1
"3550",1,1
"3551",3,-1
"3552",2,1
"3553",3,1
"3554",2,0
"3555",2,1
