"","inv_cogn1","inv_cogn2","inv_cognNews","inv_beh1","inv_beh_p1","inv_beh_p2","inv_beh_p3","inv_beh_p4","inv_beh_p5","inv_beh2","discourse1","discourse2","attitude","mean_involvement"
"1746",3,3,3,1,0,0,0,0,0,0,2,0,3,3
"1747",2,2,3,1,0,1,1,1,0,4,3,1,2,2.33333333333333
"1748",NA,1,NA,NA,-9,-9,-9,-9,-9,NA,1,NA,NA,NA
"1749",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"1750",1,1,1,1,0,0,0,0,0,0,1,0,6,1
"1751",1,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1.33333333333333
"1752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",3,3,3,0,0,0,0,0,0,0,2,0,2,3
"1754",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"1755",2,2,1,0,0,0,0,0,0,0,2,0,5,1.66666666666667
"1756",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"1757",2,2,3,0,0,0,0,0,0,0,3,0,NA,2.33333333333333
"1758",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2.33333333333333
"1759",3,1,3,0,0,0,0,0,0,0,2,0,9,2.33333333333333
"1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",3,3,3,1,1,1,1,0,0,3,3,1,2,3
"1762",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"1763",2,2,3,1,0,0,0,0,0,0,3,0,NA,2.33333333333333
"1764",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1765",3,2,3,1,0,0,0,0,1,1,3,0,7,2.66666666666667
"1766",2,1,3,1,0,0,0,0,0,0,1,0,NA,2
"1767",3,2,3,1,0,0,0,0,0,0,3,0,3,2.66666666666667
"1768",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"1769",3,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.66666666666667
"1770",3,2,3,0,0,0,0,0,0,0,2,0,4,2.66666666666667
"1771",2,2,1,1,0,0,0,0,0,0,2,0,5,1.66666666666667
"1772",3,2,3,1,0,0,1,0,0,1,3,0,8,2.66666666666667
"1773",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"1774",2,2,3,1,-9,-9,-9,-9,-9,NA,2,NA,6,2.33333333333333
"1775",3,2,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2.66666666666667
"1776",3,3,3,1,1,1,1,0,0,2,3,0,9,3
"1777",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"1778",2,1,3,0,0,0,0,0,0,0,3,0,8,2
"1779",2,1,1,1,0,0,0,0,0,0,2,0,5,1.33333333333333
"1780",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"1781",1,1,1,0,-9,-9,-9,-9,-9,NA,1,NA,NA,1
"1782",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"1783",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"1784",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"1785",3,1,3,1,0,0,0,0,0,0,2,0,9,2.33333333333333
"1786",2,1,3,NA,0,0,0,0,0,0,1,0,NA,2
"1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"1789",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"1790",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1791",2,2,3,1,0,0,0,0,0,0,3,0,9,2.33333333333333
"1792",2,1,3,1,0,0,0,0,0,0,2,0,NA,2
"1793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",3,3,3,1,1,1,1,1,0,4,3,1,9,3
"1795",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1796",3,2,3,NA,0,0,0,0,0,0,3,0,1,2.66666666666667
"1797",3,3,3,1,1,0,1,0,0,1,3,0,4,3
"1798",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"1799",NA,3,3,1,0,0,0,0,0,0,3,0,3,NA
"1800",3,3,3,1,0,0,0,0,0,1,3,1,6,3
"1801",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1802",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"1803",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"1804",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"1805",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"1806",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1807",3,2,3,1,0,0,0,0,0,0,2,0,2,2.66666666666667
"1808",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"1809",3,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3
"1810",3,3,3,1,0,1,0,0,0,2,3,1,6,3
"1811",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"1812",3,3,3,1,1,0,0,0,0,1,3,1,8,3
"1813",3,3,3,1,0,0,0,0,0,0,3,0,NA,3
"1814",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"1815",2,2,3,1,0,0,0,0,0,0,1,0,NA,2.33333333333333
"1816",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"1817",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"1818",3,1,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"1819",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"1820",3,3,3,1,0,0,0,0,0,1,3,1,8,3
"1821",2,1,3,0,0,0,0,0,0,0,3,0,NA,2
"1822",2,2,3,NA,0,0,0,0,0,0,2,0,3,2.33333333333333
"1823",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"1824",3,3,3,1,0,0,0,0,0,0,2,0,10,3
"1825",3,3,3,1,0,0,1,0,0,2,2,1,8,3
"1826",3,3,3,1,0,0,0,0,0,1,2,1,5,3
"1827",3,2,3,1,0,0,0,0,0,0,2,0,4,2.66666666666667
"1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"1830",2,2,1,0,0,0,0,0,0,0,1,0,5,1.66666666666667
"1831",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"1832",3,3,3,1,0,0,0,0,0,1,3,1,3,3
"1833",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"1834",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"1835",NA,NA,NA,1,0,0,0,0,0,0,NA,0,6,NA
"1836",3,3,3,1,0,0,0,0,0,0,3,0,1,3
"1837",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1838",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"1839",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"1840",2,1,3,0,0,0,0,0,0,0,3,0,7,2
"1841",NA,NA,NA,1,0,0,0,0,0,0,NA,0,NA,NA
"1842",NA,1,NA,0,0,0,0,0,0,0,1,0,NA,NA
"1843",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"1844",2,2,NA,1,0,0,0,0,0,0,1,0,4,NA
"1845",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"1846",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1847",NA,NA,NA,0,0,0,0,1,1,2,NA,0,5,NA
"1848",3,3,3,1,0,0,0,0,0,0,2,0,7,3
"1849",2,2,3,1,0,0,0,0,1,1,3,0,3,2.33333333333333
"1850",2,2,3,1,0,0,0,0,1,2,3,1,1,2.33333333333333
"1851",2,2,3,0,-9,-9,-9,-9,-9,NA,2,NA,NA,2.33333333333333
"1852",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"1853",3,3,3,1,1,1,1,0,0,2,3,0,5,3
"1854",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1855",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"1856",2,2,3,NA,0,0,0,0,0,0,2,0,7,2.33333333333333
"1857",3,2,3,1,0,0,0,0,0,1,2,1,5,2.66666666666667
"1858",3,2,3,1,0,0,0,0,0,0,3,0,3,2.66666666666667
"1859",2,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2.33333333333333
"1860",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"1861",3,2,3,1,0,0,0,0,0,0,2,0,2,2.66666666666667
"1862",3,2,3,1,0,0,0,0,0,0,3,0,0,2.66666666666667
"1863",2,1,3,1,0,0,0,0,0,0,1,0,6,2
"1864",3,3,3,1,0,0,0,0,0,0,2,0,6,3
"1865",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"1866",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"1867",3,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3
"1868",3,2,3,1,0,0,0,0,0,0,2,0,6,2.66666666666667
"1869",2,2,3,1,0,0,0,0,0,0,2,0,1,2.33333333333333
"1870",NA,NA,NA,0,0,0,0,0,0,0,NA,0,8,NA
"1871",2,1,3,1,0,0,0,0,0,0,3,0,10,2
"1872",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"1873",2,1,3,1,0,0,0,0,0,0,2,0,7,2
"1874",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1875",3,3,3,1,0,0,0,0,0,1,3,1,6,3
"1876",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"1877",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"1878",2,2,3,NA,-9,-9,-9,-9,-9,NA,2,NA,NA,2.33333333333333
"1879",2,1,3,0,0,0,0,0,0,0,1,0,4,2
"1880",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"1881",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1882",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"1883",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"1884",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"1885",2,2,3,1,0,0,0,0,0,0,2,0,0,2.33333333333333
"1886",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"1887",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"1888",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"1889",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"1890",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"1891",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1892",3,2,3,1,0,0,0,0,0,0,3,0,NA,2.66666666666667
"1893",NA,NA,NA,1,0,0,0,0,0,0,NA,0,5,NA
"1894",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1895",2,2,3,NA,0,0,0,0,0,0,1,0,6,2.33333333333333
"1896",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"1897",2,2,1,1,0,0,0,0,0,0,3,0,NA,1.66666666666667
"1898",2,1,1,0,0,0,0,0,0,0,3,0,NA,1.33333333333333
"1899",3,3,3,1,0,1,1,0,0,3,3,1,7,3
"1900",3,3,3,1,0,0,1,0,0,2,3,1,1,3
"1901",3,1,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"1902",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"1903",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"1904",2,2,3,0,0,0,0,0,0,0,2,0,4,2.33333333333333
"1905",3,2,3,1,0,0,0,0,0,0,3,0,NA,2.66666666666667
"1906",3,3,3,1,0,0,0,0,0,0,2,0,7,3
"1907",2,2,3,NA,0,0,0,0,0,0,2,0,NA,2.33333333333333
"1908",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"1909",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"1910",3,3,3,1,0,0,1,0,0,2,3,1,8,3
"1911",3,2,3,1,1,0,0,1,1,2,3,0,5,2.66666666666667
"1912",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"1913",2,2,3,1,0,0,0,0,0,0,2,0,10,2.33333333333333
"1914",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"1915",2,2,3,1,0,0,0,0,0,0,1,0,9,2.33333333333333
"1916",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"1917",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1918",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"1919",3,2,3,1,0,0,0,0,0,0,3,0,9,2.66666666666667
"1920",2,2,1,1,0,0,0,0,0,0,2,0,4,1.66666666666667
"1921",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"1922",3,3,3,1,0,0,0,0,0,0,2,0,2,3
"1923",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"1924",2,2,3,0,0,0,0,0,0,0,1,0,8,2.33333333333333
"1925",NA,NA,NA,1,0,0,0,0,0,0,NA,0,8,NA
"1926",2,2,3,1,0,0,0,0,0,1,3,1,5,2.33333333333333
"1927",3,2,3,1,0,0,0,0,0,1,3,1,NA,2.66666666666667
"1928",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"1929",NA,NA,NA,0,0,0,0,0,0,0,NA,0,2,NA
"1930",3,3,3,1,0,0,0,0,0,0,2,0,1,3
"1931",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"1932",3,3,3,1,0,0,0,0,1,1,3,0,7,3
"1933",2,2,3,1,-9,-9,-9,-9,-9,NA,2,NA,NA,2.33333333333333
"1934",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"1935",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"1936",2,1,3,1,0,0,0,0,0,0,2,0,4,2
"1937",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"1938",3,3,3,NA,0,0,0,0,0,0,2,0,7,3
"1939",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"1940",2,1,3,1,0,0,0,0,0,0,2,0,7,2
"1941",1,2,3,1,0,0,0,0,0,0,2,0,NA,2
"1942",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"1943",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"1944",2,2,3,0,0,0,0,0,0,0,2,0,NA,2.33333333333333
"1945",2,1,3,0,0,0,0,0,0,0,1,0,NA,2
"1946",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"1947",2,2,3,1,0,0,0,0,0,1,1,1,NA,2.33333333333333
"1948",3,3,3,1,0,0,0,1,0,2,3,1,6,3
"1949",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"1950",2,1,3,1,0,0,0,0,0,0,1,0,2,2
"1951",NA,NA,NA,1,0,0,0,0,0,0,NA,0,8,NA
"1952",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"1953",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"1954",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"1955",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"1956",2,1,3,1,0,0,0,0,0,0,2,0,1,2
"1957",3,3,3,1,1,1,0,0,1,3,3,1,2,3
"1958",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"1959",NA,NA,NA,1,0,0,0,0,0,0,NA,0,6,NA
"1960",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1961",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"1962",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"1963",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"1964",2,1,3,0,0,0,0,0,0,0,3,0,7,2
"1965",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"1966",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"1967",3,3,3,1,0,0,0,0,0,0,2,0,3,3
"1968",3,1,3,0,0,0,0,0,0,0,1,0,5,2.33333333333333
"1969",2,2,3,1,0,0,0,0,0,1,2,1,3,2.33333333333333
"1970",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"1971",3,2,3,1,0,0,0,0,1,2,3,1,4,2.66666666666667
"1972",3,2,3,NA,0,0,0,0,0,0,2,0,3,2.66666666666667
"1973",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"1974",2,2,3,0,0,0,0,0,0,1,2,1,5,2.33333333333333
"1975",3,2,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"1976",3,2,3,NA,0,0,0,0,0,0,1,0,NA,2.66666666666667
"1977",2,2,3,0,-9,-9,-9,-9,-9,NA,2,NA,NA,2.33333333333333
"1978",3,2,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"1979",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"1980",3,2,3,NA,0,0,0,0,0,0,3,0,3,2.66666666666667
"1981",3,3,3,1,0,0,0,0,0,1,3,1,1,3
"1982",1,2,1,0,0,0,0,0,0,0,1,0,4,1.33333333333333
"1983",3,2,3,1,0,0,0,0,0,0,3,0,4,2.66666666666667
"1984",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"1985",3,2,3,1,0,1,1,0,0,2,3,0,2,2.66666666666667
"1986",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"1987",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"1988",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"1989",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"1990",1,1,1,0,-9,-9,-9,-9,-9,NA,1,NA,NA,1
"1991",2,2,1,1,0,0,0,0,0,1,2,1,5,1.66666666666667
"1992",3,2,3,1,0,0,0,0,0,0,3,0,4,2.66666666666667
"1993",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"1994",3,3,3,0,0,0,0,0,0,0,2,0,NA,3
"1995",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"1996",3,3,3,1,1,1,1,0,0,3,3,1,7,3
"1997",2,3,3,1,0,0,0,0,0,1,3,1,5,2.66666666666667
"1998",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"1999",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"2000",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"2001",NA,2,3,0,0,0,0,0,0,0,2,0,7,NA
"2002",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"2003",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"2004",2,2,3,0,0,0,0,0,0,0,3,0,NA,2.33333333333333
"2005",1,1,1,0,0,0,0,0,0,0,1,0,5,1
"2006",3,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.66666666666667
"2007",1,1,1,1,0,0,0,0,0,0,1,0,NA,1
"2008",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"2009",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"2010",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"2011",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"2012",3,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3
"2013",2,1,1,0,0,0,0,0,0,0,1,0,5,1.33333333333333
"2014",NA,NA,NA,0,0,0,0,0,0,0,NA,0,3,NA
"2015",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"2016",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"2017",3,3,3,1,0,0,0,0,1,2,3,1,7,3
"2018",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"2019",NA,NA,NA,1,0,0,0,0,0,0,NA,0,5,NA
"2020",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"2021",3,3,3,1,0,0,0,0,0,0,3,0,1,3
"2022",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"2023",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"2024",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"2025",3,3,3,1,0,0,0,0,0,1,3,1,5,3
"2026",3,3,3,1,0,0,1,0,0,1,3,0,7,3
"2027",2,2,3,0,0,0,0,0,0,0,1,0,NA,2.33333333333333
"2028",3,3,3,1,0,0,0,0,0,1,3,1,4,3
"2029",2,1,1,0,0,0,0,0,0,0,2,0,NA,1.33333333333333
"2030",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"2031",3,3,3,1,0,0,0,0,0,0,2,0,8,3
"2032",3,2,3,1,-9,-9,-9,-9,-9,NA,3,NA,7,2.66666666666667
"2033",2,1,3,1,0,0,0,0,0,0,1,0,5,2
"2034",2,2,3,1,0,0,0,0,0,1,2,1,8,2.33333333333333
"2035",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"2036",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"2037",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"2038",2,2,3,1,0,0,0,0,1,1,3,0,10,2.33333333333333
"2039",3,2,3,1,0,0,0,0,0,1,2,1,0,2.66666666666667
"2040",2,1,1,0,0,0,0,0,0,0,2,0,NA,1.33333333333333
"2041",2,3,3,1,1,0,0,1,0,1,3,0,1,2.66666666666667
"2042",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"2043",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"2044",2,2,3,NA,0,0,0,0,0,0,3,0,NA,2.33333333333333
"2045",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"2046",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"2047",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"2048",3,1,3,0,0,0,0,0,0,0,3,0,NA,2.33333333333333
"2049",NA,NA,NA,0,0,0,0,0,0,1,NA,1,3,NA
"2050",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"2051",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"2052",3,2,3,1,0,0,0,0,0,0,3,0,NA,2.66666666666667
"2053",2,1,3,1,0,0,0,0,0,0,3,0,NA,2
"2054",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"2055",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"2056",2,2,3,1,0,0,0,0,0,1,2,1,3,2.33333333333333
"2057",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"2058",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"2059",2,2,3,1,0,0,0,0,0,0,2,0,1,2.33333333333333
"2060",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"2061",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"2062",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"2063",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"2064",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"2065",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"2066",3,3,3,1,0,0,1,1,0,2,3,0,2,3
"2067",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"2068",1,1,1,0,0,0,0,0,0,0,2,0,NA,1
"2069",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"2070",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"2071",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"2072",2,2,3,0,0,0,0,0,0,0,1,0,8,2.33333333333333
"2073",2,3,3,1,0,0,0,0,0,0,3,0,NA,2.66666666666667
"2074",3,2,3,1,0,0,0,0,0,0,2,0,9,2.66666666666667
"2075",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"2076",3,3,3,1,1,0,1,0,0,1,3,0,4,3
"2077",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"2078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"2080",2,2,3,1,0,0,0,1,0,1,3,0,4,2.33333333333333
"2081",2,2,3,1,0,0,1,0,0,2,2,1,3,2.33333333333333
"2082",NA,NA,NA,0,0,0,0,0,0,0,NA,0,2,NA
"2083",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"2084",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"2085",3,2,3,0,0,0,0,0,0,0,3,0,5,2.66666666666667
"2086",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"2087",3,3,3,NA,0,0,0,0,0,0,2,0,2,3
"2088",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"2089",1,1,3,0,0,0,0,0,0,0,1,0,5,1.66666666666667
"2090",2,2,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1.66666666666667
"2091",3,3,3,1,0,0,0,0,0,0,3,0,9,3
"2092",2,2,3,1,0,0,0,0,0,0,2,0,1,2.33333333333333
"2093",3,3,3,1,0,0,0,0,0,0,3,0,1,3
"2094",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"2095",NA,NA,NA,1,0,0,0,0,0,0,NA,0,6,NA
"2096",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"2097",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"2098",3,2,3,1,0,0,0,0,0,0,3,0,NA,2.66666666666667
"2099",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"2100",3,3,3,1,1,1,1,0,0,2,3,0,5,3
"2101",3,3,3,1,0,0,0,0,0,0,2,0,2,3
"2102",3,3,3,1,0,0,0,0,1,2,2,1,1,3
"2103",1,1,1,1,0,0,0,0,0,0,1,0,5,1
"2104",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"2105",1,1,3,0,0,0,0,0,0,1,1,1,4,1.66666666666667
"2106",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"2107",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"2108",2,2,1,1,0,0,0,0,0,0,3,0,2,1.66666666666667
"2109",2,2,3,0,0,0,0,0,0,0,2,0,7,2.33333333333333
"2110",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"2111",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"2112",1,1,1,1,0,0,0,1,1,3,1,1,5,1
"2113",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"2114",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"2115",NA,NA,NA,1,0,0,0,0,0,0,NA,0,6,NA
"2116",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"2117",3,2,3,0,0,0,0,0,0,0,2,0,7,2.66666666666667
"2118",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"2119",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"2120",2,1,3,1,0,0,0,0,0,0,1,0,5,2
"2121",NA,NA,NA,1,0,0,0,0,0,0,NA,0,7,NA
